filename,Conference,Year,Number of Figures,Paper Title,Paper DOI,Author,paper_url,Paper type,Keywords Author,thumb_url,url
2011 Haidacher 10.1109/TVCG.2011.258 10.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%2010.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%2010.png
2011 Haidacher 10.1109/TVCG.2011.258 11.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%2011.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%2011.png
2011 Haidacher 10.1109/TVCG.2011.258 12.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%2012.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%2012.png
2011 Haidacher 10.1109/TVCG.2011.258 13.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%2013.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%2013.png
2011 Haidacher 10.1109/TVCG.2011.258 14.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%2014.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%2014.png
2011 Haidacher 10.1109/TVCG.2011.258 15.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%2015.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%2015.png
2011 Haidacher 10.1109/TVCG.2011.258 2.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%202.png
2011 Haidacher 10.1109/TVCG.2011.258 3.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%203.png
2011 Haidacher 10.1109/TVCG.2011.258 4.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%204.png
2011 Haidacher 10.1109/TVCG.2011.258 5.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%205.png
2011 Haidacher 10.1109/TVCG.2011.258 6.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%206.png
2011 Haidacher 10.1109/TVCG.2011.258 7.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%207.png
2011 Haidacher 10.1109/TVCG.2011.258 8.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%208.png
2011 Haidacher 10.1109/TVCG.2011.258 9.png,Vis,2011,15,Volume Analysis Using Multimodal Surface Similarity,10.1109/TVCG.2011.258,Martin Haidacher;Stefan Bruckner;Eduard Gröller,http://dx.doi.org/10.1109/TVCG.2011.258,J,"Multimodal data, volume visualization, surface similarity",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Haidacher%2010.1109:TVCG.2011.258%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Haidacher%2010.1109:TVCG.2011.258%209.png
2011 Hlawatsch 10.1109/TVCG.2011.203 1.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%201.png
2011 Hlawatsch 10.1109/TVCG.2011.203 10.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2010.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2010.png
2011 Hlawatsch 10.1109/TVCG.2011.203 11.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2011.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2011.png
2011 Hlawatsch 10.1109/TVCG.2011.203 12.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2012.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2012.png
2011 Hlawatsch 10.1109/TVCG.2011.203 13.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2013.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2013.png
2011 Hlawatsch 10.1109/TVCG.2011.203 14.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2014.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2014.png
2011 Hlawatsch 10.1109/TVCG.2011.203 15.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2015.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2015.png
2011 Hlawatsch 10.1109/TVCG.2011.203 16.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2016.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2016.png
2011 Hlawatsch 10.1109/TVCG.2011.203 17.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2017.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2017.png
2011 Hlawatsch 10.1109/TVCG.2011.203 18.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2018.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2018.png
2011 Hlawatsch 10.1109/TVCG.2011.203 19.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2019.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%2019.png
2011 Hlawatsch 10.1109/TVCG.2011.203 2.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%202.png
2011 Hlawatsch 10.1109/TVCG.2011.203 3.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%203.png
2011 Hlawatsch 10.1109/TVCG.2011.203 4.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%204.png
2011 Hlawatsch 10.1109/TVCG.2011.203 5.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%205.png
2011 Hlawatsch 10.1109/TVCG.2011.203 6.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%206.png
2011 Hlawatsch 10.1109/TVCG.2011.203 7.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%207.png
2011 Hlawatsch 10.1109/TVCG.2011.203 8.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%208.png
2011 Hlawatsch 10.1109/TVCG.2011.203 9.png,Vis,2011,19,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2011.203,J,"Visualization, glyph, uncertainty, unsteady flow",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Hlawatsch%2010.1109:TVCG.2011.203%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Hlawatsch%2010.1109:TVCG.2011.203%209.png
2011 Ip 10.1109/TVCG.2011.231 1.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%201.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%201.png
2011 Ip 10.1109/TVCG.2011.231 10.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%2010.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%2010.png
2011 Ip 10.1109/TVCG.2011.231 11.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%2011.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%2011.png
2011 Ip 10.1109/TVCG.2011.231 12.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%2012.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%2012.png
2011 Ip 10.1109/TVCG.2011.231 13.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%2013.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%2013.png
2011 Ip 10.1109/TVCG.2011.231 2.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%202.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%202.png
2011 Ip 10.1109/TVCG.2011.231 3.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%203.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%203.png
2011 Ip 10.1109/TVCG.2011.231 4.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%204.png
2011 Ip 10.1109/TVCG.2011.231 5.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%205.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%205.png
2011 Ip 10.1109/TVCG.2011.231 6.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%206.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%206.png
2011 Ip 10.1109/TVCG.2011.231 7.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%207.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%207.png
2011 Ip 10.1109/TVCG.2011.231 8.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%208.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%208.png
2011 Ip 10.1109/TVCG.2011.231 9.png,Vis,2011,13,Saliency-Assisted Navigation of Very Large Landscape Images,10.1109/TVCG.2011.231,Cheuk Yiu Ip;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2011.231,J,"Image Saliency, Very Large Scale Images, Scene Perception, Interactive Visualization, Anomaly Detection, Guided Interaction",http://web.cse.ohio-state.edu/~li.8950/data/image/visthumbnail/2011%20Ip%2010.1109:TVCG.2011.231%209.png,http://web.cse.ohio-state.edu/~li.8950/data/image/scivis_images/2011%20Ip%2010.1109:TVCG.2011.231%209.png
